"title","location","price","product_url"
"~~~ Two nice single room is available now in a clean and big house, no extra ~~~","Earls Court, London","718.905","/p/single-room-flatshare/-two-nice-single-room-is-available-now-in-a-clean-and-big-house-no-extra-/1146805226"
"Spacious Single For &#163;140 a Week!","Southwark, London","609.98","/p/single-room-flatshare/spacious-single-for-&#163;140-a-week-/1146804687"
"Single room in ALDGATE","Whitechapel, London","718.905","/p/single-room-flatshare/single-room-in-aldgate/1146797198"
"PERFECT SINGLE ROOM WITH DOUBLE BED IN CAMDEN TOWN - NW1 - 155&#163;pw - 5 MIN FROM KING'S X(28G)","Camden, London","675.335","/p/single-room-flatshare/perfect-single-room-with-double-bed-in-camden-town-nw1-155&#163;pw-5-min-from-king-s-x-28g-/1146792179"
"AMAZING SINGLE ROOM IN MARYLEBONE/EDGWARE RD - ZONE 1 - NW8 - 165&#163;pw - MINUTES FROM OXFORD ST.(18M)","Westminster, London","718.905","/p/single-room-flatshare/amazing-single-room-in-marylebone-edgware-rd-zone-1-nw8-165&#163;pw-minutes-from-oxford-st.-18m-/1146789932"
"AMAZING SINGLE ROOM IN CAMDEN ALL BILLS INC. only 166&#163; pw","Camden, London","723.262","/p/single-room-flatshare/amazing-single-room-in-camden-all-bills-inc.-only-166&#163;-pw-/1146788470"
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"Single Room to let / House Share","Kilburn, London","650.0","/p/single-room-flatshare/single-room-to-let-house-share/1146064701"
"Single room * Stepney Green Station * Bethnal Green* Inclusive Bills * Wifi*Cleaner*Professionals","Bethnal Green, London","609.98","/p/single-room-flatshare/single-room-stepney-green-station-bethnal-green-inclusive-bills-wifi-cleaner-professionals/1146785989"
"Double rooms n4","Islington, London","718.905","/p/single-room-flatshare/double-rooms-n4/1146743665"
"Single room in modern house for female lodger in Primrose Hill.","Camden, London","800.0","/p/single-room-flatshare/single-room-in-modern-house-for-female-lodger-in-primrose-hill./1146779827"
"Nice single room in centre 5 minutes walk from centre ideal for young professionals or students","Kensington, London","762.475","/p/single-room-flatshare/nice-single-room-in-centre-5-minutes-walk-from-centre-ideal-for-young-professionals-or-students/1146768273"
"Room available in Southwark","Southwark, London","435.7","/p/single-room-flatshare/room-available-in-southwark/1146763143"
"Australian Looking for Room in Sharehouse","City of London, London","450.0","/p/single-room-flatshare/australian-looking-for-room-in-sharehouse/1146760815"
"1 Bedroom Flat Share -&#163;150PW","Islington, London","653.55","/p/single-room-flatshare/1-bedroom-flat-share-&#163;150pw/1146757920"
"Single room in 2 bedroom flat in ANGEL for a girl","Angel, London","750.0","/p/single-room-flatshare/single-room-in-2-bedroom-flat-in-angel-for-a-girl/1146754302"
"single room available in short term flatshare","Islington, London","653.55","/p/single-room-flatshare/single-room-available-in-short-term-flatshare/1102346223"
"Lovely and bright large single room,everything included-camden rd-holloway","Islington, London","544.625","/p/single-room-flatshare/lovely-and-bright-large-single-room-everything-included-camden-rd-holloway-/1146743404"
"Good price for short let!All bills included, close to Mile End station, friendly housemates!","Tower Hamlets, London","522.84","/p/single-room-flatshare/good-price-for-short-let-all-bills-included-close-to-mile-end-station-friendly-housemates-/1146734181"
"CAMDEN TOWN BEAUTIFUL SINGLE ROOM","Kentish Town, London","550.0","/p/single-room-flatshare/camden-town-beautiful-single-room/1146723178"
"LOVELY SINGLE ROOM","Kentish Town, London","549.0","/p/single-room-flatshare/lovely-single-room/1146723030"
"LOVELY SINGLE ROOM AVAILABLE NEXT MONTH, BOOK IT BEFORE CHRISTMAS END & GET A DISCOUNT!!","Kentish Town, London","710.191","/p/single-room-flatshare/lovely-single-room-available-next-month-book-it-before-christmas-end-get-a-discount-/1146721883"
"Single room in Aldgate","Whitechapel, London","718.905","/p/single-room-flatshare/single-room-in-aldgate/1146720938"
"Single room for a nice and clean lady","Shepherds Bush, London","500.0","/p/single-room-flatshare/single-room-for-a-nice-and-clean-lady/1146713782"
"GREAT SINGLE DOUBLE BED *AVAILABLE NOW* CAMDEN TOWN - NW1 - 161&#163;pw - 5' FROM THE STATION(28I)","Camden, London","701.477","/p/single-room-flatshare/great-single-double-bed-available-now-camden-town-nw1-161&#163;pw-5-from-the-station-28i-/1146713623"
"PERFECT SINGLE ROOM IN MORNINGTON C./CAMDEN TOWN - NW1 - 155&#163;pw - 5 MIN FROM KING'S X(28G)","Camden, London","675.335","/p/single-room-flatshare/perfect-single-room-in-mornington-c.-camden-town-nw1-155&#163;pw-5-min-from-king-s-x-28g-/1146712250"
"BRIGHT SINGLE ROOM WITH DOUBLE BED MODERN FLAT IN KILBURN - NW2 - 165&#163;pw - ALL BILLS INCLUDED!(4T)","Kilburn, London","718.905","/p/single-room-flatshare/bright-single-room-with-double-bed-modern-flat-in-kilburn-nw2-165&#163;pw-all-bills-included-4t-/1146709375"
"XXXXXXXXXXX SINGLE ROOM IN SHEPHERDS BUSH, ZONE 2 XXXXXXXXXXXXX","Shepherds Bush, London","718.905","/p/single-room-flatshare/xxxxxxxxxxx-single-room-in-shepherds-bush-zone-2-xxxxxxxxxxxxx/1146706519"
"XXXXXXXXX SINGLE ROOM IN SHEPHERDS BUSH, ZONE 2 XXXXXXXXXXXXX","Shepherds Bush, London","718.905","/p/single-room-flatshare/xxxxxxxxx-single-room-in-shepherds-bush-zone-2-xxxxxxxxxxxxx/1146706245"
"XXXXXXXXXX SINGLE ROOM IN SHEPHERDS BUSH, ZONE 2 XXXXXXXXX","Shepherds Bush, London","762.475","/p/single-room-flatshare/xxxxxxxxxx-single-room-in-shepherds-bush-zone-2-xxxxxxxxx/1146705829"
"Single newly refurbished bedroom for a student/ profissional","Fulham, London","501.055","/p/single-room-flatshare/single-newly-refurbished-bedroom-for-a-student-profissional/1146705082"
"Single room in Aldgate","Whitechapel, London","718.905","/p/single-room-flatshare/single-room-in-aldgate-/1146702835"
"XXXXXXXXXX SINGLE ROOM IN SHEPHERDS BUSH, ZONE 2 XXXXXXXXXXX","Shepherds Bush, London","718.905","/p/single-room-flatshare/xxxxxxxxxx-single-room-in-shepherds-bush-zone-2-xxxxxxxxxxx/1146683686"
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"Single Room to let / House Share","Kilburn, London","650.0","/p/single-room-flatshare/single-room-to-let-house-share/1146064701"
"SINGLE ROOM IN ALDGATE!!","Whitechapel, London","718.905","/p/single-room-flatshare/single-room-in-aldgate-/1146682771"
"XXXXXXXXXXX SINGLE ROOM IN SHEPHERDS BUSH, ZONE 2 XXXXXXXXXXXXX","Shepherds Bush, London","718.905","/p/single-room-flatshare/xxxxxxxxxxx-single-room-in-shepherds-bush-zone-2-xxxxxxxxxxxxx/1146682524"
"VERY NICE SINGLE ROOM IN SHEPHERDS BUSH","Acton, London","675.335","/p/single-room-flatshare/very-nice-single-room-in-shepherds-bush/1146675933"
"Single room * Stepney Green Station * Bethnal Green* Inclusive Bills * Wifi*Cleaner*Professionals","Bethnal Green, London","609.98","/p/single-room-flatshare/single-room-stepney-green-station-bethnal-green-inclusive-bills-wifi-cleaner-professionals/1146670913"
"Single room 3 minutes walk to kings cross! private terrace!","Angel, London","630.0","/p/single-room-flatshare/single-room-3-minutes-walk-to-kings-cross-private-terrace-/1146638278"
"XXXXXXX SINGLE ROOM IN SHEPHERDS BUSH, ZONE 2 XXXXXXXXXX","Shepherds Bush, London","718.905","/p/single-room-flatshare/xxxxxxx-single-room-in-shepherds-bush-zone-2-xxxxxxxxxx/1146641595"
"Camden Single Room","Kentish Town, London","550.0","/p/single-room-flatshare/camden-single-room/1146638303"
"single room in aldgate east 120 week all bills incluided","Whitechapel, London","522.84","/p/single-room-flatshare/single-room-in-aldgate-east-120-week-all-bills-incluided/1142513214"
"Room to Rent, Roman Rd","Tower Hamlets, London","426.986","/p/single-room-flatshare/room-to-rent-roman-rd/1146614541"
"Very big Dble room &#163;35 per night or weekly Short term in Camden/Islington/King's Cross","Islington, London","740.69","/p/single-room-flatshare/very-big-dble-room-&#163;35-per-night-or-weekly-short-term-in-camden-islington-king-s-cross/1146608350"
"SINGLE ROOM AVAILABLE ON HOLLAND PARK 02/01/16","Notting Hill, London","653.55","/p/single-room-flatshare/single-room-available-on-holland-park-02-01-16/1146600673"
"SINGLE ROOM WITH PRIVATE BALCONY 600PM ALL INCLUSIVE.NEW HOUSE","Hackney, London","566.41","/p/single-room-flatshare/single-room-with-private-balcony-600pm-all-inclusive.-new-house-/1146599313"
"LOVELY SINGLE ROOM CALEDONIAN/KENTISH TOWN - GARDEN +LIVING ROOM (5P)","West Hampstead, London","636.122","/p/single-room-flatshare/lovely-single-room-caledonian-kentish-town-garden-living-room-5p-/1146596217"
"BAKER STREET: CHEAP SINGLE ROOMS AVAILABLE","Westminster, London","740.69","/p/single-room-flatshare/baker-street-cheap-single-rooms-available/1146595945"
"Big double rooms near crouch hill station","Islington, London","718.905","/p/single-room-flatshare/big-double-rooms-near-crouch-hill-station/1146588328"
"NEED TO MOVE AS SOON AS POSSIBLE???!!!SINGLE ROOM!NO DEPOSIT!!!!","Tower Hamlets, London","566.41","/p/single-room-flatshare/need-to-move-as-soon-as-possible-single-room-no-deposit-/1146587686"
"Super nice room to rent in shared flat","Kennington, London","712.0","/p/single-room-flatshare/super-nice-room-to-rent-in-shared-flat/1146569546"
"Small Room in a Great Location, one minute from transport and shops-includes all bills","Kilburn, London","450.0","/p/single-room-flatshare/small-room-in-a-great-location-one-minute-from-transport-and-shops-includes-all-bills/1146581220"
"Nice and cheap single room in Liverpool street","Liverpool Street, London","697.12","/p/single-room-flatshare/nice-and-cheap-single-room-in-liverpool-street/1146576907"
"LOVELY SINGLE ROOM CLOSE TO CENTRAL LONDON","Kilburn, London","588.195","/p/single-room-flatshare/lovely-single-room-close-to-central-london/1146567884"
"Large Double Room for single Occupant","Vauxhall, London","592.552","/p/single-room-flatshare/large-double-room-for-single-occupant-/1146567636"
"&#10084;CUTE&#10084; SINGLE ROOM IN MARYLEBONE - &#163;161pw - CENTRAL - 18M","Westminster, London","701.477","/p/single-room-flatshare/-cute-single-room-in-marylebone-&#163;161pw-central-18m/1146562825"
"SINGLE ROOM IN ALDGATE","Whitechapel, London","718.905","/p/single-room-flatshare/single-room-in-aldgate/1146560774"
"Single Room to let near Bethnal Green Tube in a Shared Flat, &#163;330 pm including all, Bangladeshi Only","Hackney, London","330.0","/p/single-room-flatshare/single-room-to-let-near-bethnal-green-tube-in-a-shared-flat-&#163;330-pm-including-all-bangladeshi-only/1146559914"
"AMAZING SINGLE ROOM IN MARYLEBONE/EDGWARE RD - ZONE 1 - NW8 - 165&#163;pw - MINUTES FROM OXFORD ST.(18M)","Westminster, London","718.905","/p/single-room-flatshare/amazing-single-room-in-marylebone-edgware-rd-zone-1-nw8-165&#163;pw-minutes-from-oxford-st.-18m-/1146556493"
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"Single Room to let / House Share","Kilburn, London","650.0","/p/single-room-flatshare/single-room-to-let-house-share/1146064701"
"WONDERFUL BIG DOUBLE SINGLE USE IN KILBURN CLOSE TO THE TUBE. REF 4T","Kilburn, London","718.905","/p/single-room-flatshare/wonderful-big-double-single-use-in-kilburn-close-to-the-tube.-ref-4t/1146556232"
"Large Room - Own WC/Toilet, St Johns Wood/Maida V","Maida Vale, London","995.0","/p/single-room-flatshare/large-room-own-wc-toilet-st-johns-wood-maida-v/1146553940"
"XXXXXXXXX SINGLE ROOMIN SHEPHERDS BUSH, ZONE 2 XXXXXXXXXX","Shepherds Bush, London","718.905","/p/single-room-flatshare/xxxxxxxxx-single-roomin-shepherds-bush-zone-2-xxxxxxxxxx/1146551830"
"XXXXXXXXX SINGLE ROOM IN SHEPHERDS BUSH , ZONE 2 XXXXXXXXXX","Shepherds Bush, London","718.905","/p/single-room-flatshare/xxxxxxxxx-single-room-in-shepherds-bush-zone-2-xxxxxxxxxx/1146550461"
"PERFECT SINGLE ROOM IN MORNINGTON C./CAMDEN TOWN - NW1 - 155&#163;pw - 5 MIN FROM KING'S X(28G)","Camden, London","675.335","/p/single-room-flatshare/perfect-single-room-in-mornington-c.-camden-town-nw1-155&#163;pw-5-min-from-king-s-x-28g-/1146550254"
"Double rooms crouch hill","Islington, London","718.905","/p/single-room-flatshare/double-rooms-crouch-hill/1146548589"
"Single Room to let / House Share","Kilburn, London","650.0","/p/single-room-flatshare/single-room-to-let-house-share/1146064701"
"Single room * Stepney Green Station * Bethnal Green* Inclusive Bills * Wifi*Cleaner*Professionals .","Bethnal Green, London","609.98","/p/single-room-flatshare/single-room-stepney-green-station-bethnal-green-inclusive-bills-wifi-cleaner-professionals-./1146546924"
"BRIGHT SINGLE ROOM WITH DOUBLE BED MODERN FLAT IN KILBURN - NW2 - 165&#163;pw - ALL BILLS INCLUDED!(4T)","Kilburn, London","718.905","/p/single-room-flatshare/bright-single-room-with-double-bed-modern-flat-in-kilburn-nw2-165&#163;pw-all-bills-included-4t-/1146546907"
"XXXXXXXXXXX SINGLE ROOM IN SHEPHERDS BUSH, ZONE 2 XXXXXXXXXX","Shepherds Bush, London","718.905","/p/single-room-flatshare/xxxxxxxxxxx-single-room-in-shepherds-bush-zone-2-xxxxxxxxxx/1146523711"
"XXXXXXXXXXX SINGLE ROOM IN SHEPHERDS BUSH, ZONE 2 XXXXXXXXXX","Shepherds Bush, London","762.475","/p/single-room-flatshare/xxxxxxxxxxx-single-room-in-shepherds-bush-zone-2-xxxxxxxxxx/1146522206"
"XXXXXXXXX SINGLE ROOM IN SHEOHERDS BUSH, ZONE 2 XXXXXXXXXXX","Shepherds Bush, London","718.905","/p/single-room-flatshare/xxxxxxxxx-single-room-in-sheoherds-bush-zone-2-xxxxxxxxxxx/1146521888"
"Lovely large single in friendly perfectly located Hackney flat Broadway Market London Fields","Hackney, London","550.0","/p/single-room-flatshare/lovely-large-single-in-friendly-perfectly-located-hackney-flat-broadway-market-london-fields/1146520715"
"**AMAZING DOUBLE ROOM SINGLE USE**only 155 pw ( BILLS INC )available NOW 15 min to Notting Hill","Queens Park, London","675.335","/p/single-room-flatshare/-amazing-double-room-single-use-only-155-pw-bills-inc-available-now-15-min-to-notting-hill-/1146509394"
"CHALK FARM NICE SINGLE ROOM","Kentish Town, London","550.0","/p/single-room-flatshare/chalk-farm-nice-single-room/1146506780"
"Room available near Elephant and Castle","Elephant and Castle, London","435.7","/p/single-room-flatshare/room-available-near-elephant-and-castle/1146500205"
"XXXXXXXXXX SINGLE ROOM IN SHEPHERDS BUSH. ZONE 2 XXXXXXXXXXXXXXXXX","Shepherds Bush, London","718.905","/p/single-room-flatshare/xxxxxxxxxx-single-room-in-shepherds-bush.-zone-2-xxxxxxxxxxxxxxxxx/1146496221"
"XXXXXX SINGLE ROOM IN SHEPHERDS BUSH, ZONE 2 XXXXXXXXX","Shepherds Bush, London","718.905","/p/single-room-flatshare/xxxxxx-single-room-in-shepherds-bush-zone-2-xxxxxxxxx/1146494479"
"wonderful single in MARYLEBONE IN THE CENTRE OF LONDON ONLY 161&#163; .REF 18M","Westminster, London","701.477","/p/single-room-flatshare/wonderful-single-in-marylebone-in-the-centre-of-london-only-161&#163;-.ref-18m/1146490501"
"COSY ROOM AVAILABLE FOR SHORT AND LONG TERM CONTRACTS!CLOSE TO THE STATION,BILLS INCLUDED!","Tower Hamlets, London","609.98","/p/single-room-flatshare/cosy-room-available-for-short-and-long-term-contracts-close-to-the-station-bills-included-/1146489232"
"SINGLE ROOM IN ISLINGTON! 120PW! DO NOT MISS OUT! LOW DEP","Islington, London","522.84","/p/single-room-flatshare/single-room-in-islington-120pw-do-not-miss-out-low-dep/1146486245"
"SINGLE ROOM IN HIGHBURY AND ISLINGTON AVAILABLE NOW &#163;120 PW ALL INCLUSIVE","Islington, London","522.84","/p/single-room-flatshare/single-room-in-highbury-and-islington-available-now-&#163;120-pw-all-inclusive-/1146485319"
"HUGE TRIPLE! AVAILABLE NOW! 255PW! 2 WEEKS DEPOSIT","Whitechapel, London","1111.035","/p/single-room-flatshare/huge-triple-available-now-255pw-2-weeks-deposit/1146484916"
"SHORT TERM ROOM IN KILBURN (zone 2). GREAT TRANSPORTS, ALL INCLUSIVE. AVAILABLE FROM JANUARY.","Kilburn, London","609.98","/p/single-room-flatshare/short-term-room-in-kilburn-zone-2-.-great-transports-all-inclusive.-available-from-january./1146483519"
"Finsbury Park double rooms fully furnished","Islington, London","718.905","/p/single-room-flatshare/finsbury-park-double-rooms-fully-furnished/1146474663"
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"Single Room to let / House Share","Kilburn, London","650.0","/p/single-room-flatshare/single-room-to-let-house-share/1146064701"
"SINGLE ROOM IN ALDGATE","Whitechapel, London","718.905","/p/single-room-flatshare/single-room-in-aldgate-/1146474078"
"Lovely Single Room","Southwark, London","590.0","/p/single-room-flatshare/lovely-single-room/1146456054"
"Single room to rent in Brixton &#163;110 a week","Lambeth, London","435.7","/p/single-room-flatshare/single-room-to-rent-in-brixton-&#163;110-a-week/1146440346"
